land,city,balcony,living_space,total_rent,service_charge,base_rent,lift,pets_allowed,floor,no_rooms,garden,cellar,noParkSpaces
Brandenburg,Märkisch_Oderland_Kreis,True,66.1,833.0,172.0,661.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Prignitz_Kreis,True,28.5,180.0,50.0,130.0,False,no,5.0,1.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,True,58.43,450.89,94.14,356.75,False,negotiable,1.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,69.0,771.0,150.0,621.0,True,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Oder_Spree_Kreis,True,49.46,340.98,64.0,276.98,False,yes,4.0,2.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,46.1,486.28,70.0,416.28,False,negotiable,2.0,1.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,38.0,475.0,85.0,390.0,True,negotiable,3.0,1.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,54.88,379.22,105.37,273.85,False,negotiable,4.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,65.0,575.0,90.0,485.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Oder_Spree_Kreis,False,95.0,980.0,265.0,715.0,False,negotiable,3.0,4.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,73.85,483.71999999999997,99.7,384.02,False,negotiable,4.0,4.0,False,True,0.0
Brandenburg,Cottbus,True,49.0,460.0,125.0,335.0,False,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,42.4,290.0,98.0,192.0,False,no,2.0,1.0,False,False,0.0
Brandenburg,Frankfurt_Oder,True,55.91,589.85,153.75,436.1,False,no,2.0,2.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,44.96,299.0,80.0,219.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,62.25,530.0,194.0,336.0,False,no,4.0,2.0,False,False,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,46.74,428.0,100.0,328.0,False,no,1.0,2.0,False,False,0.0
Brandenburg,Havelland_Kreis,True,43.08,411.41,124.93,286.48,True,negotiable,3.0,2.0,False,True,1.0
Brandenburg,Cottbus,False,55.09,499.0,174.0,325.0,False,negotiable,3.0,3.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,61.96,485.13,70.0,415.13,False,no,1.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,58.0,520.0,120.0,400.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,53.0,332.24,78.12,254.12,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,80.36,784.0,127.0,657.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Prignitz_Kreis,False,35.0,260.5,75.0,185.5,False,negotiable,3.0,2.0,True,True,0.0
Brandenburg,Prignitz_Kreis,False,25.32,180.0,50.0,130.0,False,no,3.0,1.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,63.8,485.0,65.0,420.0,False,no,3.0,3.0,True,True,1.0
Brandenburg,Märkisch_Oderland_Kreis,True,65.0,460.0,70.0,390.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,85.0,868.5,178.5,690.0,False,no,0.0,3.0,True,True,0.0
Brandenburg,Frankfurt_Oder,False,90.0,540.0,90.0,450.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Elbe_Elster_Kreis,True,58.78,356.15,79.89,276.26,False,negotiable,3.0,3.0,False,False,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,23.64,330.0,50.0,280.0,False,no,2.0,1.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,70.22,555.0,185.0,370.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,67.3,462.46999999999997,132.7,329.77,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,60.8,439.0,114.0,325.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,67.19,944.0,138.0,806.0,False,no,0.0,2.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,48.0,489.0,105.0,384.0,True,negotiable,1.0,2.0,True,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,59.73,1008.03,165.24,842.79,True,negotiable,4.0,2.0,False,True,1.0
Brandenburg,Cottbus,False,54.8,480.0,180.0,300.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,61.11,369.44,70.0,299.44,False,no,4.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,58.64,361.2,68.0,293.2,False,no,5.0,2.0,False,False,0.0
Brandenburg,Cottbus,False,45.9,393.22,149.47,243.75,True,no,2.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,69.52,474.55,165.88,308.67,False,no,0.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,74.76,438.83,87.46,351.37,False,negotiable,1.0,3.0,True,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,57.12,432.12,139.67,292.45,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,49.41,337.28,68.0,269.28,False,no,3.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,95.26,935.0,275.0,660.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,45.53,307.0,52.0,255.0,False,negotiable,2.0,2.0,True,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,53.76,410.0,120.0,290.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,False,110.9,830.0,130.0,700.0,False,negotiable,0.0,4.0,True,True,1.0
Brandenburg,Spree_Neiße_Kreis,True,54.0,475.0,150.0,325.0,True,no,2.0,2.0,False,False,1.0
Brandenburg,Cottbus,True,48.62,374.37,102.1,272.27,False,no,5.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,49.38,302.2,69.13,233.07,False,no,1.0,1.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,81.0,1098.0,180.0,918.0,False,no,2.0,3.0,True,True,1.0
Brandenburg,Cottbus,True,57.22,454.76,151.49,303.27,False,no,3.0,3.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,54.04,490.0,140.0,350.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Elbe_Elster_Kreis,True,71.0,530.0,80.0,450.0,False,negotiable,0.0,2.0,True,False,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,49.57,312.98,80.0,232.98,False,no,2.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,73.25,377.98,63.0,314.98,False,yes,2.0,3.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,65.0,320.0,100.0,220.0,False,yes,1.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,95.0,790.0,220.0,570.0,False,yes,4.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,63.25,790.62,158.12,632.5,False,no,1.0,2.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,58.83,402.45,73.0,329.45,False,no,3.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,False,58.2,579.0,80.0,499.0,False,no,4.0,3.0,False,False,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,75.9,971.52,98.67,872.85,False,no,0.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,67.6,443.44,146.0,297.44,False,no,1.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,59.7,280.0,30.0,250.0,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,57.36,505.52,183.52,322.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,68.36,590.0,170.0,420.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,67.0,385.0,85.0,300.0,False,no,3.0,2.0,False,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,60.68,458.0,138.0,320.0,False,no,5.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,57.1,380.0,111.63,268.37,False,no,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,48.8,305.0,65.0,240.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,108.0,880.0,125.0,755.0,True,negotiable,1.0,3.0,True,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,75.58,679.0,150.0,529.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,56.23,430.0,143.0,287.0,False,negotiable,5.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,False,97.36,798.0,230.0,568.0,False,no,1.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,44.13,465.0,100.0,365.0,False,no,3.0,2.0,True,True,0.0
Brandenburg,Havelland_Kreis,True,40.69,561.86,96.37,465.49,True,no,0.0,1.0,False,False,1.0
Brandenburg,Cottbus,True,64.73,510.48,186.83,323.65,False,no,4.0,4.0,False,False,0.0
Brandenburg,Cottbus,True,58.59,485.32,156.64,328.68,False,no,3.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,45.95,396.0,120.0,276.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,50.35,421.52,146.52,275.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,70.0,560.0,140.0,420.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,58.59,451.48,158.53,292.95,True,no,1.0,3.0,False,False,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,76.49,500.0,98.0,402.0,False,negotiable,2.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,80.0,505.0,95.0,410.0,False,negotiable,3.0,3.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,41.35,391.52,151.52,240.0,False,no,0.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,False,45.11,325.55,100.0,225.55,False,negotiable,1.0,1.0,True,False,1.0
Brandenburg,Uckermark_Kreis,False,73.98,497.19,142.19,355.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,67.24,475.0,50.0,425.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,58.11,493.94000000000005,174.33,319.61,False,negotiable,1.0,3.0,False,True,1.0
Brandenburg,Frankfurt_Oder,False,90.96,701.3000000000001,137.35,563.95,True,no,1.0,4.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,104.0,781.0,156.0,625.0,True,no,0.0,2.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,36.56,530.0,100.0,430.0,False,yes,2.0,1.0,False,True,1.0
Brandenburg,Brandenburg_an_der_Havel,False,95.0,795.0,95.0,700.0,False,no,1.0,3.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,False,47.18,345.83,72.19,273.64,False,yes,3.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,71.24,491.85,163.85,328.0,False,no,1.0,2.0,False,False,1.0
Brandenburg,Elbe_Elster_Kreis,False,83.0,505.0,80.0,425.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,73.0,310.0,60.0,250.0,False,no,1.0,2.0,True,False,1.0
Brandenburg,Cottbus,True,74.4,499.0,179.0,320.0,False,negotiable,5.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,63.3,530.0,166.88,363.12,False,no,1.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,73.2,976.56,200.64,775.92,False,negotiable,3.0,2.0,False,False,1.0
Brandenburg,Cottbus,True,58.74,434.5,165.27,269.23,False,no,4.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,76.14,510.14,91.37,418.77,False,yes,3.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,58.6,400.0,148.02,251.98,False,no,2.0,3.0,False,True,0.0
Brandenburg,Frankfurt_Oder,True,50.71,386.40999999999997,138.44,247.97,False,no,3.0,2.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,88.54,1010.0,185.0,825.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,67.0,695.0,135.0,560.0,False,yes,3.0,2.0,False,True,1.0
Brandenburg,Spree_Neiße_Kreis,False,59.58,399.17999999999995,83.41,315.77,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,False,47.4,379.6,189.6,190.0,False,no,1.0,1.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,64.5,559.5,149.5,410.0,False,yes,2.0,2.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,92.43,989.0,222.0,767.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Oberhavel_Kreis,True,80.0,655.0,95.0,560.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,78.6,600.0,80.0,520.0,False,no,1.0,3.0,True,True,0.0
Brandenburg,Elbe_Elster_Kreis,False,56.3,355.41,56.3,299.11,False,negotiable,1.0,3.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,44.77,400.0,115.0,285.0,False,yes,1.0,2.0,True,True,0.0
Brandenburg,Prignitz_Kreis,False,54.06,365.0,80.0,285.0,False,yes,2.0,3.0,False,True,0.0
Brandenburg,Potsdam,True,51.35,674.0,91.0,583.0,True,negotiable,1.0,2.0,True,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,58.0,440.0,60.0,380.0,False,no,0.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,57.19,449.74,164.24,285.5,False,no,2.0,3.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,49.57,322.89,80.0,242.89,False,no,2.0,2.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,75.65,985.0,235.0,750.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,60.07,430.41,76.0,354.41,False,yes,0.0,3.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,61.0,682.0,120.0,562.0,True,no,1.0,2.0,True,True,1.0
Brandenburg,Teltow_Fläming_Kreis,True,49.8,319.0,70.0,249.0,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,75.0,575.0,160.0,415.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Uckermark_Kreis,False,74.62,473.84000000000003,93.28,380.56,False,negotiable,3.0,4.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,50.0,438.0,48.0,390.0,False,negotiable,1.0,2.0,False,True,1.0
Brandenburg,Havelland_Kreis,False,75.0,645.0,150.0,495.0,False,negotiable,2.0,3.0,False,False,1.0
Brandenburg,Cottbus,True,75.95,750.0,200.0,550.0,False,no,1.0,3.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,50.29,392.0,65.0,327.0,False,no,4.0,2.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,68.55,426.0,49.0,377.0,False,negotiable,1.0,3.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,87.94,605.0,90.0,515.0,False,negotiable,4.0,5.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,76.96,623.38,177.01,446.37,False,yes,2.0,4.0,False,True,0.0
Brandenburg,Cottbus,True,72.38,477.71,79.62,398.09,False,yes,3.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,110.0,670.95,70.95,600.0,False,negotiable,1.0,4.0,False,True,1.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,59.36,368.8,72.0,296.8,False,yes,4.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,False,49.3,350.0,75.0,275.0,False,negotiable,2.0,2.0,False,False,0.0
Brandenburg,Cottbus,True,56.88,358.34,45.5,312.84,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,72.97,804.73,148.0,656.73,False,negotiable,3.0,3.0,False,False,1.0
Brandenburg,Cottbus,False,41.0,466.0,116.0,350.0,True,negotiable,4.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,True,32.77,214.0,40.0,174.0,False,no,4.0,1.0,False,False,0.0
Brandenburg,Barnim_Kreis,False,57.4,463.5,145.0,318.5,False,no,5.0,3.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,86.0,970.0,110.0,860.0,True,negotiable,4.0,3.0,False,False,1.0
Brandenburg,Uckermark_Kreis,True,62.44,380.0,120.0,260.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,69.21,545.0,160.0,385.0,False,no,1.0,3.0,True,False,0.0
Brandenburg,Uckermark_Kreis,False,79.0,665.0,90.0,575.0,False,negotiable,1.0,2.0,True,True,1.0
Brandenburg,Cottbus,True,58.26,499.0,120.0,379.0,False,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Cottbus,True,48.62,387.01,85.57,301.44,False,negotiable,5.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,46.07,291.91999999999996,80.0,211.92,False,no,3.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,False,65.42,230.0,30.0,200.0,False,negotiable,3.0,3.0,False,True,1.0
Brandenburg,Cottbus,False,75.0,650.0,170.0,480.0,False,no,3.0,3.0,False,False,0.0
Brandenburg,Potsdam,True,93.82,960.0,280.0,680.0,False,negotiable,4.0,4.0,False,True,1.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,65.0,409.0,71.0,338.0,False,yes,0.0,3.0,True,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,54.89,430.0,80.0,350.0,False,no,1.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,49.3,417.0,111.0,306.0,False,yes,1.0,2.0,True,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,50.7,328.43,80.0,248.43,False,no,3.0,2.0,False,True,0.0
Brandenburg,Potsdam,False,57.0,762.0,78.0,684.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,57.51,498.83000000000004,142.27,356.56,False,no,1.0,3.0,True,True,0.0
Brandenburg,Frankfurt_Oder,True,82.55,695.3,200.0,495.3,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,71.93,515.0,80.0,435.0,False,no,4.0,4.0,False,True,0.0
Brandenburg,Cottbus,True,82.72,960.0,270.0,690.0,True,no,3.0,1.0,False,False,1.0
Brandenburg,Havelland_Kreis,True,77.0,900.0,130.0,770.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,True,56.51,420.0,100.0,320.0,False,no,2.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,51.35,564.85,102.7,462.15,True,negotiable,1.0,2.0,False,False,1.0
Brandenburg,Cottbus,True,57.22,343.32000000000005,68.66,274.66,False,no,2.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,90.4,629.21,85.0,544.21,False,no,3.0,3.0,False,True,1.0
Brandenburg,Uckermark_Kreis,True,60.8,475.0,155.0,320.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,66.0,460.0,140.0,320.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Cottbus,True,58.4,500.0,152.18,347.82,False,no,0.0,2.0,False,False,0.0
Brandenburg,Frankfurt_Oder,False,59.49,620.0,170.0,450.0,False,no,4.0,2.0,True,True,0.0
Brandenburg,Havelland_Kreis,True,60.2,519.0,145.0,374.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Cottbus,True,57.24,420.0,170.0,250.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,True,63.86,506.23,155.0,351.23,False,no,3.0,3.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,True,72.0,862.0,72.0,790.0,False,no,0.0,3.0,True,False,0.0
Brandenburg,Elbe_Elster_Kreis,False,60.88,388.0,73.0,315.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,80.0,725.0,200.0,525.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,38.0,337.0,37.0,300.0,False,no,1.0,1.0,True,False,1.0
Brandenburg,Uckermark_Kreis,True,103.0,1030.0,235.0,795.0,False,negotiable,0.0,4.0,True,False,2.0
Brandenburg,Havelland_Kreis,True,71.0,789.0,140.0,649.0,False,no,1.0,2.0,False,True,1.0
Brandenburg,Uckermark_Kreis,False,65.9,404.0,81.0,323.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,False,48.44,459.0,67.0,392.0,False,no,2.0,2.0,False,True,1.0
Brandenburg,Barnim_Kreis,True,60.66,535.0,120.0,415.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,61.11,485.0,75.0,410.0,False,no,4.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,57.0,374.0,70.0,304.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,87.6,995.0,250.0,745.0,False,no,0.0,2.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,60.19,383.0,70.0,313.0,False,negotiable,1.0,3.0,False,True,0.0
Brandenburg,Oberhavel_Kreis,True,37.5,430.0,70.0,360.0,False,negotiable,2.0,1.0,True,True,0.0
Brandenburg,Cottbus,False,33.28,370.0,76.0,294.0,True,no,2.0,1.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,86.63,452.0,78.0,374.0,False,negotiable,1.0,3.0,True,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,True,60.22,782.86,90.33,692.53,False,no,0.0,2.0,True,False,1.0
Brandenburg,Havelland_Kreis,True,82.89,500.0,100.0,400.0,False,no,3.0,3.0,True,True,1.0
Brandenburg,Barnim_Kreis,True,49.39,511.0,137.0,374.0,False,no,0.0,2.0,True,True,0.0
Brandenburg,Cottbus,True,65.35,522.8,78.42,444.38,False,yes,3.0,4.0,False,True,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,False,58.05,357.03,90.0,267.03,False,no,2.0,3.0,False,True,0.0
Brandenburg,Teltow_Fläming_Kreis,False,83.95,555.0,90.0,465.0,False,negotiable,4.0,3.0,False,True,0.0
Brandenburg,Cottbus,False,43.53,385.0,115.0,270.0,False,negotiable,2.0,2.0,False,True,1.0
Brandenburg,Oberhavel_Kreis,True,89.51,1000.0,190.0,810.0,False,no,2.0,3.0,False,True,0.0
Brandenburg,Cottbus,False,35.1,300.0,90.0,210.0,False,negotiable,2.0,1.0,False,True,1.0
Brandenburg,Elbe_Elster_Kreis,True,58.44,415.0,90.0,325.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,69.0,540.0,145.0,395.0,False,negotiable,2.0,3.0,False,False,1.0
Brandenburg,Teltow_Fläming_Kreis,True,64.86,618.0799999999999,190.0,428.08,False,no,3.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,77.72,416.2,82.0,334.2,False,yes,4.0,4.0,False,False,0.0
Brandenburg,Teltow_Fläming_Kreis,False,58.89,555.23,143.0,412.23,False,no,2.0,2.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,False,32.58,365.0,70.0,295.0,False,no,3.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,73.65,958.33,185.0,773.33,False,negotiable,1.0,3.0,True,False,2.0
Brandenburg,Barnim_Kreis,False,61.11,470.0,70.0,400.0,False,no,2.0,3.0,False,False,0.0
Brandenburg,Oberspreewald_Lausitz_Kreis,True,77.26,570.0,70.0,500.0,False,no,2.0,3.0,True,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,73.25,392.63,63.0,329.63,False,yes,1.0,3.0,False,False,0.0
Brandenburg,Cottbus,True,89.51,674.56,227.01,447.55,True,no,5.0,3.0,False,False,0.0
Brandenburg,Brandenburg_an_der_Havel,False,70.48,492.9,80.0,412.9,False,negotiable,2.0,3.0,False,True,0.0
Brandenburg,Märkisch_Oderland_Kreis,False,59.85,669.0,120.0,549.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Brandenburg_an_der_Havel,True,47.51,400.0,115.0,285.0,False,yes,3.0,2.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,36.73,330.0,85.0,245.0,True,no,0.0,1.0,False,True,0.0
Brandenburg,Barnim_Kreis,True,59.16,659.0,160.0,499.0,False,no,0.0,2.0,True,True,0.0
Brandenburg,Uckermark_Kreis,False,74.7,593.62,250.0,343.62,True,no,2.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,112.0,944.0,270.0,674.0,False,no,1.0,4.0,True,True,1.0
Brandenburg,Brandenburg_an_der_Havel,True,49.08,360.3,56.0,304.3,False,no,0.0,2.0,False,False,0.0
Brandenburg,Oder_Spree_Kreis,True,63.0,655.0,155.0,500.0,False,negotiable,2.0,2.0,False,True,0.0
Brandenburg,Spree_Neiße_Kreis,True,60.02,466.0,130.0,336.0,False,no,3.0,3.0,False,True,0.0
Brandenburg,Ostprignitz_Ruppin_Kreis,True,58.76,423.0,75.0,348.0,False,negotiable,3.0,3.0,False,True,0.0
Brandenburg,Uckermark_Kreis,True,49.17,385.0,120.0,265.0,False,no,3.0,2.0,False,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,True,75.75,1085.0,100.0,985.0,False,negotiable,0.0,3.0,True,False,2.0
Brandenburg,Havelland_Kreis,True,58.0,464.0,145.0,319.0,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Dahme_Spreewald_Kreis,False,81.5,648.25,200.0,448.25,False,negotiable,1.0,3.0,True,False,0.0
Brandenburg,Cottbus,True,61.5,547.0,148.0,399.0,False,no,3.0,2.0,False,False,1.0
Brandenburg,Cottbus,True,105.5,930.0,230.0,700.0,False,negotiable,3.0,3.0,True,True,0.0
Brandenburg,Potsdam_Mittelmark_Kreis,False,97.55,850.0,150.0,700.0,False,negotiable,1.0,5.0,False,False,0.0
Brandenburg,Spree_Neiße_Kreis,False,86.45,682.0,202.0,480.0,False,no,1.0,2.0,False,False,1.0
Brandenburg,Oder_Spree_Kreis,False,74.6,538.61,120.85,417.76,False,no,3.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,True,30.0,440.0,50.0,390.0,True,negotiable,2.0,1.0,True,True,1.0
Brandenburg,Frankfurt_Oder,False,55.55,487.5,130.0,357.5,False,negotiable,1.0,2.0,False,True,0.0
Brandenburg,Cottbus,True,58.66,322.63,70.39,252.24,False,yes,4.0,3.0,False,True,0.0
Brandenburg,Dahme_Spreewald_Kreis,False,58.0,708.0,70.0,638.0,False,no,1.0,2.0,False,False,0.0
Brandenburg,Barnim_Kreis,True,89.8,996.78,269.4,727.38,False,negotiable,2.0,3.0,False,True,1.0
Brandenburg,Frankfurt_Oder,True,79.59,590.0,185.0,405.0,False,negotiable,0.0,3.0,False,True,0.0
Brandenburg,Havelland_Kreis,True,82.2,740.0,110.0,630.0,True,no,1.0,3.0,True,True,1.0
